,Composition,delta_S,d_param,price,FT,density,hardness,uts1200C
3034,Nb0.4V0.08Cr0.42W0.1,-1.1631833320297107,1.3167948,72.518,12.991040956814825,8.878948882444726,8.23883,0.29475704
3035,Hf0.25Zr0.2Ta0.19Ti0.14V0.19Cr0.04,-1.7035498642459448,3.3672595,363.2316831683168,7.51368861068941,9.752561706093768,5.502969,0.49350557
3036,Ta0.11Ti0.1Nb0.27Cr0.29Mo0.15W0.09,-1.6868454118979093,1.67917,69.82178217821782,14.045565368494428,9.788511069843768,7.553656599999999,0.6028508
3037,Hf0.19Ta0.32Ti0.25Cr0.17Mo0.07,-1.5141123559100764,2.6937833,278.1700000000001,10.805460140238347,10.876360539288555,4.991379,0.6295670999999999
3038,Ti0.03Nb0.34V0.1Cr0.13Mo0.4,-1.3339955315435743,1.8557909,85.21700000000001,14.005691018020848,8.58729177623222,7.078594,0.9545623
3039,Hf0.23Zr0.06Ta0.26Ti0.25Cr0.2,-1.5255304373572702,2.778367,295.151,9.750537781933152,10.333775639589422,3.4530578000000003,0.5482661
3040,Hf0.12Ta0.17Ti0.18Nb0.16Cr0.14W0.22,-1.7659049397994533,2.3939276,187.8020202020201,13.197402696632304,11.847334951722951,5.5324745,0.50967276
3041,Hf0.24Zr0.31Ta0.37W0.08,-1.2755062823014391,3.2057755,345.76500000000016,9.170875996017136,12.749439888308617,5.770242,0.25447762
3042,Hf0.19Ta0.16Nb0.14Cr0.24Mo0.16W0.1,-1.7499872322408092,1.9049778,247.58181818181825,14.369314410956507,11.698300709164712,6.984082000000001,0.6897365
3043,Hf0.28Zr0.19Ti0.14Nb0.05Mo0.08W0.26,-1.6493091721095974,2.8977494,277.353,12.262372670539149,11.681469400456102,6.3327446,0.7222504
3044,Hf0.04Nb0.06V0.17Mo0.29W0.45,-1.3171043656672152,1.9594742,132.77227722772278,19.46851337471876,13.325678147978133,5.619728,0.75759745
3045,Hf0.18Ta0.17Nb0.38Mo0.11W0.15,-1.5049465483481652,2.6362627,259.87272727272733,12.190910773005797,12.40665526134476,6.1523695,0.6912658
3046,Hf0.1Ta0.68Cr0.01Mo0.21,-0.8662967252470154,2.6760683,310.675,12.887223770184953,14.646582972402117,5.326378,0.45751795
3047,Zr0.11Ta0.23Nb0.2Mo0.23W0.23,-1.5787642422783592,2.265139,110.303,15.294449550702431,12.785750912324488,4.7562323,0.62997794
3048,Hf0.36Zr0.14V0.38W0.11,-1.2535324194340274,3.2178068,484.219191919192,8.825311301675283,10.22410565201777,6.523235,0.34541243
3049,Ta0.25V0.34Mo0.27W0.13,-1.3321175792504971,2.3112323,226.5818181818182,14.552832950370714,11.492247649899571,5.771528,0.5193299
3050,Hf0.05Zr0.17Ta0.19Ti0.17Cr0.11W0.3,-1.671782950979301,2.4022102,125.45454545454548,14.015976971575046,12.241241585209384,4.981012000000001,0.28942367
3051,Hf0.34Ta0.25Ti0.21Nb0.09V0.1,-1.4880785163600825,3.5294878,437.03131313131325,7.7219483741706,11.057341860060172,4.2613616,0.75163543
3052,Hf0.33Zr0.24Ta0.25W0.18,-1.3636038987822858,3.0819204,390.258,10.737991127671773,13.399585141487863,5.665245,0.42835706
3053,Hf0.29Zr0.04Ta0.28Nb0.21W0.18,-1.4805687296549328,2.9189758,374.174,11.471817423699186,13.836564727843635,6.729124499999999,0.55029154
3054,Zr0.24Ta0.31Ti0.31Cr0.06Mo0.06W0.02,-1.4844911200052284,3.0651567,112.92699999999998,9.083539599920538,9.481949179680148,4.4867654,0.37129334
3055,Ti0.15Nb0.28Cr0.28Mo0.19W0.09,-1.5296828102628812,1.673644,39.54646464646464,14.13418002274116,8.808725797579342,6.744728599999999,0.7439563
3056,Zr0.22Ti0.14Nb0.1V0.21Mo0.26W0.07,-1.702745788562345,2.634405,112.107,11.299756685765596,8.136779602738509,5.1860013,0.6822763000000001
3057,Zr0.21Ta0.35Ti0.37V0.07W0.01,-1.2952470162925238,3.482466,147.1514851485149,7.509428564099571,9.332240929116788,3.6056097,0.36610067
3058,Hf0.13Zr0.14Ti0.08V0.18Cr0.25Mo0.22,-1.730888207660379,2.0033357,203.602,12.303400420388405,8.182635831708646,5.459721599999999,0.6586049
3059,Zr0.43Ti0.11V0.26Cr0.19,-1.2714854484449487,2.6354082,120.32929292929292,7.811325870147133,6.398331250336407,5.828759,0.09678638
3060,Hf0.19Zr0.23Ti0.08Cr0.21Mo0.02W0.27,-1.6151191775940896,2.159494,192.776,13.872727321708656,11.208890608447572,6.4430776,0.42412525
3061,Ta0.38Nb0.33Cr0.07Mo0.08W0.15,-1.4063150879344168,2.2946782,154.42475247524754,13.275945021138098,13.018871695743483,5.3579984000000005,0.40548068
3062,Hf0.31Ti0.18V0.25Cr0.09Mo0.16,-1.5282321705808304,2.8787274,388.5030303030303,10.0909706941681,8.854404567183131,5.49127,0.83619857
3063,Hf0.18Ti0.24Nb0.06Cr0.53,-1.1564617698068478,1.5706547,173.19405940594058,12.002946520872896,7.861313591402148,5.154835,0.54372865
3064,Hf0.07Ti0.3V0.3Cr0.33,-1.2743905512729878,2.166634,185.112,10.104584965422069,6.650741546573062,5.437685500000001,0.3508065
3065,Hf0.3Zr0.02Nb0.37Cr0.29Mo0.03,-1.271485942703643,2.135446,303.309900990099,10.308453587006529,9.573716010078789,5.625782,0.63575196
3066,Hf0.27Zr0.2Cr0.26W0.28,-1.3820771165813626,2.0155165,260.14653465346544,14.392351316483754,11.94719247480124,6.624916000000001,0.40973285
3067,Zr0.1Nb0.21Cr0.07Mo0.38W0.24,-1.4543325943533625,1.8310835,46.054,17.352273797248635,11.239946375959796,5.494619999999999,0.9746713
3068,Hf0.17Ti0.39Nb0.1Mo0.33,-1.2645771690647485,2.9687994,181.1676767676768,11.088884725880554,8.25719979783905,4.8634543,1.2270739
3069,Hf0.28Ta0.19Ti0.02Nb0.12V0.37W0.02,-1.4507552042220897,3.225224,464.942,8.227746792276621,10.621679156104255,7.822377,0.37079436
3070,Hf0.25Ta0.15Nb0.15Cr0.02Mo0.28W0.15,-1.6349484328147903,2.4411373,301.351,14.580863117378188,12.79214675290616,6.928807000000001,0.95313704
3071,Hf0.2Ti0.08V0.28Cr0.34Mo0.1,-1.4774300574249497,1.890804,295.942,11.88963399397393,8.305870788963414,6.2441406,0.47041398
3072,Hf0.16Zr0.15Nb0.46Mo0.2W0.03,-1.3620685945085695,2.722576,198.02,9.995441830703236,9.513057597950873,5.662673000000001,0.78877413
3073,Hf0.1Ta0.26Ti0.2V0.18Cr0.03W0.23,-1.6542711673472457,2.7764513,251.161,12.56084804176985,12.186277512555025,5.0738287,0.46036232
3074,Hf0.16Ta0.17Nb0.23Cr0.26W0.18,-1.59137403596957,1.9195876,225.526,13.81666375347918,12.16199459452871,7.0704556,0.4157452
3075,Hf0.09Zr0.3Ti0.21Cr0.24W0.16,-1.5413639327653943,2.2964702,102.491,11.527364243938663,8.891609031414857,4.301165599999999,0.3572175
3076,Zr0.16Ta0.26Ti0.27V0.25Cr0.03W0.04,-1.5774975392609638,3.1711242,186.2960396039604,8.413270424424867,8.996197054723137,4.115343,0.3337219999999999
3077,Hf0.28Ta0.28V0.11Cr0.22W0.11,-1.5315693605355056,2.295441,387.661,12.604588525244225,12.69581883909844,7.055092,0.4530424
3078,Hf0.32Ta0.18Ti0.21Nb0.04Cr0.15W0.1,-1.6446002548394183,2.7976434,354.98099999999994,10.970444176236231,11.484290560568311,4.585504,0.6821183000000001
3079,Zr0.05V0.32Mo0.3W0.34,-1.2423927104622132,2.0403228,147.61089108910892,17.552308944607315,11.606489143113306,5.0154133000000005,0.5861608
3080,Hf0.1Zr0.08Nb0.51Cr0.31,-1.1387892472744985,1.9030087,139.53799999999998,9.774707365814592,8.4393102454494,6.9458823,0.42878884
3081,Hf0.24Ta0.28Nb0.06V0.19Cr0.16W0.07,-1.6626431236679835,2.5003006,385.62100000000015,11.258833637588618,11.97459573471258,7.533932000000001,0.41926673
3082,Hf0.24Ta0.28Ti0.04Nb0.1Cr0.08W0.25,-1.6065837387000093,2.5470636,325.21717171717177,13.755284913192323,14.231135582560166,6.600912599999999,0.4858891999999999
3083,Hf0.11Ti0.08V0.04Cr0.03W0.73,-0.9085491456428384,2.0706847,142.8151515151515,20.92457801922905,16.187027548856598,5.585771599999999,0.42935845
3084,Zr0.09Ta0.21Ti0.07Nb0.08Mo0.3W0.25,-1.6404230576219572,2.2318647,97.381,16.46089016200019,12.715908185209193,5.052272,0.78799284
3085,Hf0.16Zr0.14Nb0.17V0.21Mo0.22W0.1,-1.7608041348338803,2.6162899,256.948,11.713639103928069,9.845938259318045,6.630076,0.6935685
3086,Ta0.14Ti0.35V0.14Cr0.34Mo0.03,-1.389941365144986,2.0735726,106.074,11.11447672103176,7.619506332959535,5.8215017,0.47138813
3087,Hf0.08Zr0.09Ta0.17Cr0.25Mo0.26W0.14,-1.6920745980952354,1.6557165,147.57272727272732,16.403577016501142,11.636236120491786,7.782921000000001,0.70265543
3088,Zr0.28Ta0.02Ti0.37Nb0.24V0.09,-1.3617672206057057,3.6580958,76.15100000000002,5.737110065454942,6.420687366343465,3.2815695,0.515985
3089,Ta0.21Nb0.3V0.05Cr0.35Mo0.09,-1.4228673304642665,1.568376,117.349,12.610419337633994,9.789782151575002,8.564339,0.3951551
3090,Hf0.22Ti0.29Nb0.03V0.25Cr0.21,-1.4715980187541722,2.7527206,302.185,8.944805143578927,7.631363394435493,4.126847,0.56537807
3091,Nb0.04V0.4Cr0.21Mo0.03W0.32,-1.2928230604198463,1.7209083,171.89700000000005,15.840002130293056,10.733784046720686,6.680896000000001,0.076033294
3092,Hf0.19Ta0.16V0.26Cr0.2Mo0.2,-1.6027662769408018,2.1317878,327.6435643564357,12.609363095130544,10.157223526876132,8.137536,0.6032325
3093,Hf0.01Ta0.09V0.11Cr0.24Mo0.04W0.51,-1.3202357276023022,1.4726015,101.293,20.00671094777477,14.079599154498244,6.696151700000001,0.28313935
3094,Zr0.33Ti0.12Nb0.05Cr0.02Mo0.33W0.15,-1.498744028047419,2.3782191,36.643,13.624108852486328,9.367312394131886,4.883272,0.8615828999999999
3095,Hf0.18Ta0.05Nb0.3Cr0.08Mo0.39,-1.3889277941214808,2.1883178,219.671,13.5556597652665,10.212159072511712,8.03611,1.0781386
3096,Zr0.23Ti0.21Nb0.07Cr0.3W0.19,-1.528640473428326,1.9280573,26.509000000000004,12.8653055143581,8.849535224966974,5.020657,0.31345004
3097,Hf0.35Ta0.23Ti0.03Nb0.35V0.04,-1.3068527301769586,3.2965055,432.471,7.89599425568889,11.732970967488573,5.755374400000001,0.6990390000000001
3098,Ta0.36Ti0.2V0.2Mo0.08W0.17,-1.5148605687582328,2.7481298,198.880198019802,12.610950609161463,11.956793039190016,4.795293,0.46684515
3099,Hf0.26Zr0.17Ta0.24Cr0.02Mo0.11W0.21,-1.642756464648385,2.709258,323.95940594059414,13.160182806719314,13.533650237982169,6.4492126,0.5720493000000001
3100,Hf0.12Ta0.22Ti0.18Nb0.25Cr0.23,-1.5808025059726376,2.4024215,202.308,10.07277519574056,9.839763001165208,4.812799500000001,0.5106324000000001
3101,Hf0.25Zr0.47Mo0.07W0.21,-1.2153184346115231,2.9585474,252.657,10.620974419584329,10.989735401627993,3.7324848,0.42972896
3102,Ta0.23Ti0.33Nb0.19V0.14W0.11,-1.5374791088448678,3.0806508,149.66800000000003,9.641476698935486,9.835069572962778,3.4824347,0.5319262
3103,Hf0.35Ta0.22Ti0.25Mo0.18,-1.3557831520896069,3.2497892,393.783,10.006468929058904,11.182009462326628,4.5991800000000005,1.0051544
3104,Hf0.3Ta0.25V0.21Mo0.25,-1.3820750489933065,2.837787,434.529702970297,11.564679713044214,11.765206692884624,8.025160000000001,0.85453176
3105,Ti0.12Nb0.37Mo0.15W0.36,-1.274667412325637,2.2440288,51.79899999999999,15.841198915672752,11.929657946201669,5.68856,0.7004417
3106,Hf0.25Zr0.26Ta0.04Nb0.2Mo0.21W0.04,-1.6039464143631477,2.8800778,274.07899999999995,10.16977548329876,10.171457010744671,5.157408,0.8107
3107,Hf0.31Zr0.12Ta0.03V0.12Cr0.08W0.33,-1.5450436675103263,2.5184379,354.96262626262626,13.975692609518113,13.05361190821255,7.180146700000001,0.49104208
3108,Zr0.22Ta0.05Ti0.14Cr0.06Mo0.22W0.3,-1.6212551002303803,2.1975603,45.83434343434343,15.866554610906311,11.282296470993693,5.2015867,0.674765
3109,Zr0.12Ti0.29Nb0.35Cr0.24,-1.3233608565126522,2.4044836,40.06099999999999,8.757587770820773,6.840501712484769,3.4736261,0.5111908
3110,Hf0.12Ta0.35V0.1Mo0.31W0.12,-1.4696262258278767,2.4094794,272.367,15.099240268821788,13.30700263163397,7.242017,0.8123575
3111,Hf0.04Zr0.17Ti0.23Cr0.17Mo0.23W0.17,-1.7085039686070975,2.1126382,61.20792079207922,14.384582430235994,9.35076969227365,4.8521514,0.8087244
3112,Ta0.23Ti0.06Nb0.19V0.24Mo0.26W0.02,-1.5933565793487892,2.51246,192.25799999999995,12.0361838240805,10.125650501245866,5.076391,0.6605168
3113,Ta0.12Ti0.34Nb0.01V0.19Mo0.17W0.15,-1.5686182012277627,2.7741187,130.13877551020406,12.445863041634276,9.51684405974786,4.7133856,0.752862
3114,Hf0.36Ta0.16Cr0.27W0.22,-1.3476355808854097,2.0830102,380.419801980198,14.536109379535944,13.401414118397676,6.206607,0.53579307
3115,Hf0.23Ta0.11Ti0.11V0.22Cr0.31Mo0.03,-1.6249975163793582,2.165601,328.1425742574258,10.99636561494396,9.252606194562548,6.1754894,0.4716903
3116,Zr0.23Ti0.11Nb0.25Cr0.16W0.25,-1.567185928324101,2.170256,41.54899999999999,12.708729348387694,9.987867818861256,5.523043,0.3158487
3117,Hf0.21Zr0.19Nb0.16V0.15Mo0.3,-1.5822478296620863,2.730811,276.7574257425743,10.72934080950361,9.194890291089784,6.7025814,0.8679036
3118,Zr0.53Ti0.11Cr0.34W0.02,-1.0243214698169525,2.0738401,24.852,9.434749716497944,6.840795457707437,3.7996924,0.083305836
3119,Zr0.2Ta0.18V0.1Cr0.21Mo0.3,-1.5497376772761329,1.8423855,117.25656565656568,13.735827786709097,9.528679545158912,7.161823299999999,0.6234470999999999
3120,Zr0.15Ta0.2Ti0.13Cr0.12Mo0.2W0.2,-1.7698910772458056,2.1373606,85.694,15.102166942838302,11.498988131460903,5.5803695,0.58216596
3121,Hf0.11Zr0.06Ti0.32Nb0.15Cr0.15Mo0.21,-1.6730958766780928,2.5269682,127.641,10.981914800034524,7.7884814015034305,4.3561760000000005,0.94383806
3122,Hf0.19Zr0.2Ta0.25Cr0.23Mo0.13,-1.5872542828849152,2.218752,263.795,11.775117684565473,10.91775738466382,6.8328953,0.49215254
3123,Zr0.05Ta0.28Ti0.11Nb0.26W0.29,-1.4582399550679648,2.5762103,124.23737373737372,13.502988910281642,13.192798881200044,4.601384599999999,0.34494075
3124,Zr0.01Ti0.19V0.2Mo0.48W0.13,-1.3010121253897629,2.2207518,102.4069306930693,15.8823575217381,9.337056686424646,5.403397,1.1303618
3125,Zr0.12Ta0.22V0.34Cr0.32,-1.3189539810092945,1.8750241,207.00000000000003,10.905950523199058,8.907201537399734,7.540335000000001,0.0041136146
3126,Hf0.03Ti0.16Nb0.51V0.3,-1.1030073345816302,3.1453905,188.028,6.676943349986317,7.305954156586437,4.856711,0.40381655
3127,Hf0.11Zr0.17Ti0.13Nb0.32Mo0.28,-1.5303109711356253,2.7646937,144.00792079207926,10.286459895079473,8.550063072231008,5.1070437,0.9294503
3128,Hf0.12Ta0.05Cr0.38Mo0.16W0.29,-1.4240967654413572,1.2486697,143.825,18.68592873044604,12.291270239769371,7.487311,0.6137514000000001
3129,Hf0.17Zr0.28Ta0.21Nb0.24Mo0.04W0.05,-1.60644865151767,3.0847337,255.3747474747475,8.635782168096831,10.968474117225668,5.6569877,0.43085936
3130,Hf0.35Zr0.27Nb0.01V0.13Cr0.21Mo0.02,-1.4382146367826292,2.6701539,382.5242424242424,8.909109081653686,9.130506440349713,1.809167,0.48995322
3131,Hf0.26Nb0.36Cr0.17W0.21,-1.347002287846831,2.2308097,273.827,12.789954106646002,11.682019559729454,7.553171000000001,0.58546424
3132,Hf0.3Zr0.03Ta0.24Cr0.26W0.17,-1.4603683151707525,2.12424,354.43800000000016,13.841393674328284,13.233180959571571,5.737866400000001,0.44765955
3133,Ta0.39Ti0.3V0.03Cr0.28,-1.1900462979897823,2.2799234,139.372,11.170770303025728,10.052057660405518,5.996435,0.31045148
3134,Hf0.15Ta0.24Ti0.12Nb0.19V0.11Mo0.19,-1.7553856464736248,2.8777056,277.51700000000005,10.552977471769662,10.656934636979724,6.1641273000000005,0.80152524
3135,Hf0.02Ta0.08Nb0.29Mo0.42W0.19,-1.31917148262579,2.0257792,91.33299999999998,16.87318823676637,11.78026961351012,5.489397,1.0423441
3136,Ti0.08Nb0.45V0.2Mo0.27,-1.2367943337250935,2.5005612,127.283,10.76386530172282,8.103517066382187,5.0220823,0.7642420999999999
3137,Zr0.06Ta0.32Nb0.08Cr0.12Mo0.17W0.26,-1.6413853411142876,1.9590402,124.78910891089107,16.641424848719847,13.653585111848454,5.9474254,0.44789073
3138,Zr0.19Ti0.02Nb0.23Cr0.33Mo0.22,-1.4307716297889157,1.5354989,39.28787878787879,12.985037613869643,7.989974923311838,6.831436999999999,0.62292504
3139,Hf0.28Zr0.1Ta0.27Ti0.26Nb0.09,-1.5071631481726158,3.5835662,350.696,7.4009199904492595,10.7285889020728,3.388938,0.6670413000000001
3140,Zr0.5Ti0.09Mo0.37W0.04,-1.0599170691906,2.599903,35.852,11.460621837776756,8.088727046597418,5.938693,0.8393951999999999
3141,Zr0.09Nb0.23V0.21Cr0.12W0.35,-1.5043459729463535,2.0085413,117.36,14.793906594585552,11.312088728893984,6.351828599999999,0.22224912
3142,Hf0.29Nb0.1Cr0.28Mo0.3W0.03,-1.4120610399848623,1.7850631,285.281,14.654123352126463,10.32221531001001,5.9131746,1.0233357
3143,Hf0.05Zr0.3Ta0.11Ti0.29Nb0.04Mo0.21,-1.5692533187971272,3.1165133,105.68800000000002,9.150898301812708,8.168300858570838,4.988862,0.7653551
3144,Ta0.37Ti0.03V0.28W0.33,-1.1953591333765703,2.472652,232.91089108910893,14.834748612221482,14.03212796457159,4.6456594,0.17053694
3145,Ti0.35Nb0.24Cr0.1Mo0.31,-1.3032709024934896,2.4173775,38.01,11.976859235918688,7.4662041405455986,4.490836,1.0592521
3146,Hf0.26Nb0.6W0.14,-0.9319903226231095,2.8761108,290.302,9.65711646433405,11.115947512195318,6.0910645,0.64122826
3147,Ti0.12Nb0.1V0.11Cr0.18Mo0.26W0.23,-1.724418712735707,1.7464049,72.551,16.754838418030797,10.346341440247304,6.443251,0.7724664000000001
3148,Hf0.1Nb0.24Mo0.33W0.34,-1.3054203856116269,2.0596118,134.43465346534654,17.936301634556308,12.899001157208154,6.2008557,0.9651053
3149,Ta0.41V0.09Cr0.1Mo0.4,-1.1790451357340863,2.0117574,179.54999999999995,15.411574118380768,12.028920594151744,6.814812,0.818578
3150,Hf0.01Ti0.14Nb0.22V0.01Cr0.39W0.22,-1.4008027365138531,1.4387372,45.204040404040406,15.018825651449973,9.832158114694858,7.5698004,0.38795203
3151,Hf0.24Nb0.11V0.3Cr0.34,-1.3132952919687413,1.9648814,347.5878787878788,10.56022963629008,8.605803238652577,6.8135405,0.3080677
3152,Zr0.02Ta0.05Nb0.2Mo0.29W0.43,-1.271805349740199,1.9239547,60.87878787878788,19.4595926746844,13.749358807152802,5.659332,0.8290754000000001
3153,Ta0.28Ti0.09Nb0.33V0.05Mo0.24,-1.4312986991297432,2.5821037,147.00505050505052,11.51456970618826,10.59679210096184,4.803008599999999,0.7574787
3154,Hf0.22Ta0.21Ti0.06Cr0.31W0.2,-1.5146030780724662,1.9008465,274.196,14.76895659643974,12.702178931449971,6.2633877,0.42237586
3155,Hf0.14Zr0.17Ti0.18V0.2Cr0.02W0.29,-1.644263785913014,2.8095038,221.838,12.06717336256574,10.636316210897398,5.8441653,0.43757045
3156,Hf0.32Ta0.42Ti0.15Mo0.1,-1.243795716088547,3.2451239,429.0959595959597,9.913403980925588,12.937174136865783,5.805261,0.7458458
3157,Hf0.09Zr0.23Ta0.2V0.23Mo0.26,-1.5648927819639202,2.7187493,248.4247524752476,10.919147476194452,9.898163344111383,6.932709700000001,0.6030793999999999
3158,Hf0.32V0.02Cr0.28Mo0.12W0.26,-1.4039605927717775,1.8004138,312.322,16.423405901148776,12.532360636972893,7.488716,0.7306013000000001
3159,Zr0.27Ta0.14Nb0.33V0.26,-1.344873610851263,3.1118941,182.045,6.813887390512472,8.449592058779832,6.067356,0.16644022
3160,Zr0.06Ta0.22Ti0.25V0.12Mo0.27W0.08,-1.6584962467484128,2.6674945,133.642,12.763484516302194,10.09846905256735,5.5706797,0.81839687
3161,Hf0.17Ta0.28Ti0.23Mo0.3W0.01,-1.4029320686272455,2.8516986,258.01414141414136,12.252012819806655,11.191787212555774,6.725510000000001,1.0149953
3162,Zr0.37Ti0.33V0.21Cr0.08,-1.2635263259096037,3.3657317,100.1919191919192,6.448005961209836,5.881853347897942,4.288019,0.34387362
3163,Hf0.11Zr0.15Nb0.15V0.23Cr0.36,-1.5177561581417034,1.8335203,209.33900000000003,10.267687460220804,7.8151990645794145,6.1088405,0.2260417999999999
3164,Hf0.1Zr0.25Nb0.39Cr0.03Mo0.22,-1.3823642682223207,2.6278906,143.19494949494953,9.787915547220722,8.723468752090037,5.664308,0.7450840999999999
3165,Hf0.01Zr0.03V0.25Cr0.14Mo0.22W0.36,-1.4739803792417134,1.7070627,127.92970297029704,18.2465444999236,11.78935403621204,5.9133725,0.5076285
3166,Zr0.3Ta0.26Ti0.15Cr0.03Mo0.26,-1.4514348728928992,2.712819,104.713,11.045459095814204,9.710651623941112,6.275648599999999,0.6296388
3167,Hf0.17Zr0.16Ta0.34Nb0.21V0.03Mo0.09,-1.6108888510284527,3.0166762,298.151,9.254574928644114,11.711026267281577,5.862251799999999,0.52321213
3168,Hf0.25Zr0.28Nb0.16W0.32,-1.3608359843275877,2.7807462,257.8019801980198,12.236793289287956,12.354096531252424,5.8298416,0.43935972
3169,Zr0.05Ti0.59Cr0.08W0.27,-1.0166682194465753,2.8676615,19.23333333333333,12.050549286504864,8.795966393641486,4.108643,0.67444575
3170,Hf0.16Zr0.33Ta0.2Ti0.05Cr0.26,-1.4809850449276991,2.3995776,221.672,9.677471567818234,9.696629452872845,5.18076,0.23006517
3171,Hf0.18Zr0.06Ta0.42V0.11Mo0.14W0.09,-1.576589743619867,2.778923,346.4070000000001,12.29213441951434,13.43804537425022,6.0906080000000005,0.5682763000000001
3172,Ti0.27Nb0.25V0.04Cr0.25Mo0.04W0.15,-1.5887452406778992,2.0226014,49.208,12.680042918982997,8.678603266089786,5.199639299999999,0.56170523
3173,Hf0.06Ta0.25Nb0.15V0.49Mo0.05,-1.2992742897561145,2.9143841,335.495,8.83518240875177,9.734296814350838,5.975042299999999,0.10364455
3174,Ti0.28Nb0.16V0.21Cr0.34Mo0.01,-1.3902264372892557,1.996921,101.419,10.264235303662954,6.587273698301077,5.245334,0.4000305
3175,Hf0.09Ti0.37V0.2Cr0.09Mo0.25,-1.4697647234613604,2.7041733,173.20000000000005,11.052942516299462,7.3138054224134015,5.142885700000001,0.94261754
3176,Zr0.21Nb0.35V0.21Mo0.23,-1.3609352709592546,2.6050475,127.824,9.737912025276255,7.915239191219316,6.126939,0.5713184
3177,Hf0.01Ta0.01Nb0.59Mo0.4,-0.7699230142980232,2.2164707,77.88514851485148,12.667176008670427,9.158239278373705,6.194737,0.9700039
3178,Hf0.38Ti0.29Nb0.32Cr0.01,-1.137336165700075,3.6410418,372.879,6.635506280493004,9.122684161542145,4.5417347,0.8869523000000001
3179,Zr0.14Ta0.18Ti0.01Nb0.19V0.26Cr0.21,-1.623485323711637,2.230933,181.6252525252525,9.552478779041133,8.78860340601511,6.601296400000001,0.13426107
3180,Zr0.1Ta0.22Ti0.19Nb0.09Cr0.19W0.2,-1.7330471563356709,2.2013562,92.04343434343436,13.270359303599204,11.174029277802823,5.198606,0.29996392
3181,Hf0.41Ta0.03Ti0.4V0.16,-1.1304812927753425,3.900786,444.64,6.435232313284515,8.757263574599682,3.784732,0.92564964
3182,Ta0.1Nb0.48Mo0.31W0.1,-1.175888946903218,2.2131667,89.14040404040405,13.82038823491367,10.758663271979728,5.57643,0.84835476
3183,Hf0.24Ti0.16Nb0.14V0.2Mo0.26,-1.5831034904036998,2.908494,317.282,10.501172011320232,8.938210235161845,6.428855,0.9713287
3184,Ta0.17Nb0.3Cr0.41W0.12,-1.282411357676562,1.3618902,86.81000000000002,14.044093794639917,10.625177053593733,8.607816999999999,0.25535035
3185,Ta0.38Ti0.28Nb0.14Mo0.19,-1.3149070483953669,2.9003267,142.86767676767678,10.917179742429486,10.70011893015772,4.16145,0.72214866
3186,Hf0.2Nb0.15V0.06Cr0.18Mo0.21W0.19,-1.7271988967135454,1.9163918,235.11111111111117,15.519498243982108,11.40856612740198,7.533859700000001,0.8048881999999999
3187,Zr0.31Nb0.58V0.1Mo0.02,-0.9875074554300504,3.071757,99.45643564356438,6.311259091708447,7.631413448873104,5.4877625,0.33496875
3188,Hf0.18Zr0.12Nb0.25V0.25Cr0.19,-1.5717814512566168,2.4697595,288.77575757575755,8.699463778467885,8.329128564430835,6.441893,0.33130267
3189,Zr0.21Ti0.29Nb0.29V0.05Cr0.17,-1.4967224304226368,2.747223,56.293069306930704,7.836220919747803,6.643198712000412,3.2849782,0.46540168
3190,Zr0.35Ti0.4V0.04Cr0.22,-1.1958171704974778,2.8209558,34.785148514851485,7.932967728234327,5.9316527829526615,3.1672425,0.39665395
3191,Ti0.11Nb0.37Mo0.25W0.28,-1.3136775610956812,2.2055552,52.34455445544555,15.65460122233661,11.264760729105609,5.3402650000000005,0.8373761000000001
3192,Zr0.07Ta0.37V0.2Mo0.36,-1.2437035753208583,2.400558,209.473,13.514728557674966,11.371437744902694,5.3815265,0.718011
3193,Zr0.32Ta0.33Cr0.2Mo0.14,-1.327621019091425,2.1575456,123.56161616161616,11.664100409629668,10.47353622566886,7.1227674,0.23379087
3194,Hf0.15Zr0.23Nb0.35V0.05W0.22,-1.4729259292772257,2.7819483,200.509,10.603077854833444,10.863706892583672,4.713081400000001,0.42105526
3195,Hf0.11Zr0.25Ta0.34Nb0.15Cr0.13Mo0.01,-1.5520175228985134,2.6785386,231.1292929292929,9.304042572401247,11.087781049011538,5.876922,0.22886753
3196,Zr0.25Ta0.18Ti0.28W0.29,-1.3706512598045968,2.8781369,78.94800000000002,12.149838175547025,11.307496651299417,4.4805837,0.2977401
3197,Ti0.04Nb0.04V0.4Mo0.37W0.16,-1.2851127340760784,2.1653616,176.61089108910892,15.302582730704234,9.639886436839456,4.854384,0.6533496
3198,Hf0.01Zr0.13Nb0.5W0.36,-1.025648448959819,2.3610013,69.33099999999999,13.576045259874942,11.946217081331058,5.391888,0.379017
3199,Hf0.15Zr0.17Ta0.15Ti0.2V0.16Mo0.17,-1.7867019384091516,3.1252248,258.86400000000003,9.301076157667357,9.163506587222502,5.834575,0.7295696
3200,Zr0.1Ta0.08Ti0.06Nb0.35Mo0.41,-1.3341144163305558,2.331626,75.773,12.800612119165104,9.269182425093843,5.6464252,1.0172367
3201,Hf0.36Zr0.22Nb0.33Mo0.09,-1.2834763211608642,3.2656074,364.019,7.641312718286197,9.854685409085857,3.4898503,0.76309025
3202,Zr0.44Ta0.39Ti0.07Mo0.11,-1.1574072164916829,3.0726385,141.8158415841584,8.841607727247943,10.55330856187195,6.198217,0.16623294
